est_alpha,est_beta1,est_beta2,est_psi,true_alpha,true_beta1,true_beta2,true_psi,alpha_rmse,beta1_rmse,beta2_rmse,psi_rmse,sd,l0,task_id,iter
2.9863204977637317,2.0490024811157808,-4.071781223281662,4.891215954040576,3,2,-4,5,0.01933938725455506,0.05002286765426181,0.07253594441613107,0.10963101121863451,3.1,3,16,2
2.9278763605962266,2.0759610259116985,-4.130440004667947,4.8777423480527435,3,2,-4,5,0.08143121963850788,0.0774515676815833,0.13260095898159677,0.124370470020518,3.1,3,16,3
2.9620724988102154,2.050880521122463,-4.076571455504797,4.894076282882847,3,2,-4,5,0.04662368650789163,0.0524356891504343,0.07858272024891695,0.1080974494028071,3.1,3,16,4
2.9972282783113364,2.0287190007234983,-4.073680905522774,4.909852033736186,3,2,-4,5,0.00621568928099392,0.02984959371463191,0.07416262254317187,0.0907511581500206,3.1,3,16,5
2.929868151872012,2.0529278314116675,-4.102616774619994,4.9132022149555725,3,2,-4,5,0.0790728709977633,0.05480510956750166,0.10508497220822326,0.09035728690770677,3.3000000000000003,3,17,1
3.0000943356415988,2.0431299617942664,-4.074004010769125,4.900981163654755,3,2,-4,5,0.00186065597775489,0.04371213725435084,0.07429647318184732,0.09944073310259142,3.3000000000000003,3,17,2
2.712700276971467,2.1616237797306375,-4.1144232291328775,4.765462608467239,3,2,-4,5,0.3042711271469917,0.16549134908163568,0.12467442571404348,0.23905133126055092,3.3000000000000003,3,17,3
2.8353426667995576,2.054662278360309,-4.079106760463379,4.913967354997595,3,2,-4,5,0.17633327587256273,0.0593717197864602,0.08631258566769433,0.09223021460822758,3.3000000000000003,3,17,4
2.9782432224231385,2.047423645360089,-4.056070554144354,4.924485191719762,3,2,-4,5,0.02797906010281271,0.04834655507104517,0.05759529579358235,0.07756507542017037,3.3000000000000003,3,17,5
2.8650840675724907,2.045438095930274,-4.097065764239977,4.961947071819126,3,2,-4,5,0.14614337056190102,0.04990738544106603,0.10206662329879178,0.04893134447289883,3.5000000000000004,3,18,1
2.95729917412836,2.0239838546825175,-4.074173224742668,4.955098401836645,3,2,-4,5,0.05255995807639754,0.02739049045997194,0.0766293508512153,0.05074821704474398,3.5000000000000004,3,18,2
2.94994114073066,2.0541188132911055,-4.060033601447788,4.901209485223067,3,2,-4,5,0.05740195647190314,0.05577532589309025,0.06243395282540118,0.10119917835830886,3.5000000000000004,3,18,3
2.871672286507638,2.0110537675514015,-4.0322709412568125,4.972568763115855,3,2,-4,5,0.14247740311391488,0.02533040428609645,0.04552068995987695,0.04359488104488684,3.5000000000000004,3,18,4
2.937269824110518,2.066313319454453,-4.065330787968899,4.8620155252396975,3,2,-4,5,0.07142241085281117,0.06783570064595827,0.0689369033162791,0.14013776979834552,3.5000000000000004,3,18,5
2.837645306804468,2.08924843850777,-4.111206276123091,4.917983741168341,3,2,-4,5,0.17517554147540845,0.09234470613369256,0.11748157537528424,0.08998022812189228,3.7,3,19,1
3.0002873874039957,2.04061227962796,-4.083065792881058,4.898540504268367,3,2,-4,5,0.00166825706783284,0.04130104840348477,0.08354758618877373,0.10190882709690624,3.7,3,19,2
2.980003818005227,2.043594385262955,-4.101645636307706,4.894854263489032,3,2,-4,5,0.02706377734782918,0.04473238248276433,0.1023119351235264,0.10646648705357896,3.7,3,19,3
2.9809198246990967,2.0341294215647916,-4.062863825446698,4.924130832734965,3,2,-4,5,0.02410834172232356,0.03559180440385653,0.06383757879944404,0.07716067709123184,3.7,3,19,4
3.0006270032159352,2.0535340309805465,-4.080837428713421,4.8996171114033,3,2,-4,5,0.0022148056022407,0.05389390342770529,0.08128318615129505,0.10073352929130532,3.7,3,19,5
2.7819117460105773,2.115043479727095,-4.1387805769982045,4.87764293509451,3,2,-4,5,0.23184189354763737,0.11851089587196992,0.14518658353040673,0.12808087420332245,3.9,3,20,1
2.984004258158463,2.0381002820031338,-4.0775950811150325,4.890346611508575,3,2,-4,5,0.02107057165953496,0.03889460824732315,0.07846089143868819,0.11097417913044196,3.9,3,20,2
2.983403823467066,2.041448157365779,-4.070155696479615,4.923104493981174,3,2,-4,5,0.02511508008254941,0.0427248663768619,0.07144608687920787,0.07942196171394936,3.9,3,20,3
2.907495984010418,2.028943715214858,-4.101673369126814,4.962914252957532,3,2,-4,5,0.10315813093262129,0.03368550756440443,0.10534996461773144,0.04700392139720718,3.9,3,20,4
2.9946012065419407,2.0456829588753416,-4.087108924183147,4.880200867232777,3,2,-4,5,0.00862057575410011,0.04636662268380968,0.08747649746197882,0.12028961755325202,3.9,3,20,5
2.898636004982071,2.0195623622345216,-4.034760442448569,4.967248395068378,3,2,-4,5,0.11257823738532424,0.0264772327293545,0.04514449644128998,0.04519942250082959,4.1,3,21,1
2.8954026363117116,2.0597243127367366,-4.086001795903472,4.917511187929517,3,2,-4,5,0.11467384207867552,0.06221227566441781,0.09046394038252428,0.08738981571704957,4.1,3,21,2
2.853652962682235,2.038215765091331,-4.066252865812795,4.975956215041784,3,2,-4,5,0.15929683881505846,0.04444355804531138,0.07542865294869909,0.04083323811553588,4.1,3,21,3
2.7442644494288655,2.1488730403277865,-4.104247572412585,4.830120667304824,3,2,-4,5,0.26869227130405304,0.15175224669352003,0.11256492546168904,0.17400191613918975,4.1,3,21,4
2.796784400949371,2.064694456274899,-4.060348674207992,4.927192523500074,3,2,-4,5,0.21585653228781493,0.06958423572087102,0.07045170226264379,0.0814309628627553,4.1,3,21,5
2.9919343890688954,2.0353896516668244,-4.088756677257479,4.895586282673293,3,2,-4,5,0.01213763015041079,0.03630165305868683,0.08964351269813736,0.10542545836832236,4.3,3,22,1
2.712378281437536,2.230051573454338,-4.233726849009615,4.730021108500025,3,2,-4,5,0.30351505099807485,0.23262313602988696,0.2388680246790464,0.2733382738839309,4.3,3,22,2
2.98897106170701,2.0544810185093385,-4.092130969330823,4.881334347481418,3,2,-4,5,0.01494506366319925,0.05499537189453233,0.09259973460452016,0.11935209343783694,4.3,3,22,3
2.9631235842605443,2.0728437148608423,-4.139011543366584,4.877413575143598,3,2,-4,5,0.0444748425001443,0.07371654199850187,0.14004579651708107,0.12423171151691707,4.3,3,22,4
2.9525819272995535,2.0865181305056626,-4.121457121536819,4.858023468663819,3,2,-4,5,0.05586315264901928,0.08752163401508044,0.12268090282724207,0.14351466101686394,4.3,3,22,5
2.8296816864299723,2.070981109158502,-4.108590008734669,4.9697504361654925,3,2,-4,5,0.1864519233613706,0.07585358339163584,0.11574980190455494,0.04968868014149789,4.5,3,23,1
2.975402306679795,2.0731306591334926,-3.8627725839207794,4.672681539755898,3,2,-4,5,0.18553779435759657,0.09679442957107488,0.1641956643486602,0.3368162602349164,4.5,3,23,2
2.9894921657813316,2.0380785393511553,-4.077644099986007,4.900716455905769,3,2,-4,5,0.01457363214129982,0.03907319604782185,0.07815845197532519,0.10014536853211958,4.5,3,23,3
2.953125209896942,2.055878734484371,-4.070442587647904,4.892424957586915,3,2,-4,5,0.05597891394319004,0.05742022302131151,0.07357513270080222,0.1094102265266462,4.5,3,23,4
2.6118037092357924,2.0776125210650345,-3.9887075545190513,4.92950145337295,3,2,-4,5,0.41186591748924495,0.09037722456853273,0.06510295455998209,0.09128490904028318,4.5,3,23,5
2.9983538209597898,2.031422465775995,-4.093375652672188,4.911146001370104,3,2,-4,5,0.00542748899770848,0.0324991862253017,0.09369866542893396,0.08950792313175042,4.7,3,24,1
2.5858240196992615,2.064165590241862,-4.067677284370579,4.983621842225714,3,2,-4,5,0.4355568221274371,0.07792064895290644,0.09590774116605776,0.05621666992901231,4.7,3,24,2
2.884675946936979,2.0429885970958033,-4.122393058656984,4.950318447234192,3,2,-4,5,0.12645761751618434,0.04690775865288738,0.12623388209931533,0.05881061891114431,4.7,3,24,3
2.6634305940149923,2.0998569562915335,-4.021732054197963,4.883159485511037,3,2,-4,5,0.3554672435758929,0.10698818995286032,0.05854349131564341,0.1257805632286731,4.7,3,24,4
2.9589120691521686,2.0696993454565256,-4.119398863083097,4.8580535587307345,3,2,-4,5,0.04933804660159128,0.07081768284897068,0.12071421786046152,0.1437447385061343,4.7,3,24,5
2.946465658629685,2.045160357647395,-4.083639169214408,4.928765963996084,3,2,-4,5,0.06313151849715494,0.0470667747392794,0.08599512094995185,0.07472318185918764,4.9,3,25,1
2.88002685745509,2.1053517447543273,-4.099831998879686,4.824969140623976,3,2,-4,5,0.1322226275053707,0.10738290988464778,0.10468300582647456,0.178119798617039,4.9,3,25,2
2.837966822473858,2.1305623076643707,-4.196466178689442,4.8514992770417,3,2,-4,5,0.17406325871246217,0.13291295306433645,0.19980541053637127,0.15269424717663807,4.9,3,25,3
2.9994871748377596,2.034901376512647,-4.08737446596031,4.897724885461423,3,2,-4,5,0.00342573745060255,0.03585957480629258,0.0877190399185973,0.1029140472154544,4.9,3,25,4
2.9750495115399653,2.033428901507532,-4.080088200934922,4.896868763206341,3,2,-4,5,0.03194219054162949,0.0352814448991413,0.08129223389784927,0.1048812371742562,4.9,3,25,5
3.000001586158805,2.034824331797693,-4.081375918665465,4.8967766441815055,3,2,-4,5,6.321344740124843e-5,0.03536216108287583,0.08144681427186425,0.10363947131017562,5.1,3,26,1
2.9179722923275224,2.0699959755708432,-4.095200038933104,4.882172201655615,3,2,-4,5,0.09149002328664514,0.0716435772172496,0.09777177321579009,0.1205000952954383,5.1,3,26,2
2.9788499612974397,2.048137763970252,-4.076274939786745,4.895409020855742,3,2,-4,5,0.02677282906457506,0.04900204495360315,0.0774610210779762,0.1058483768500776,5.1,3,26,3
2.982142404055393,2.0596232320390366,-4.101765532393948,4.892754346969264,3,2,-4,5,0.02296346573055688,0.06037634438559632,0.10254107712175578,0.1085439248601211,5.1,3,26,4
2.98015113817308,2.052137125210458,-4.085803238142165,4.934879532670681,3,2,-4,5,0.02513335283573734,0.05298500009571979,0.08652239434691136,0.06684596811605686,5.1,3,26,5
2.99553245406197,2.023070214072047,-4.07646707429267,4.903003882584202,3,2,-4,5,0.00767389244562485,0.02440118654595762,0.07702127209776946,0.097890653403810493,5.3,3,27,1
2.991485763051169,2.023339083416511,-4.091212014138898,4.956102659152927,3,2,-4,5,0.01258008219442051,0.02481539448342939,0.09174975777808304,0.04574265099679758,5.3,3,27,2
2.937919301696617,2.049295913898706,-4.086873399088864,4.930249949593727,3,2,-4,5,0.07346176046099213,0.05181040904552625,0.0898413759025093,0.0736496434868933,5.3,3,27,3
2.8458735935414445,2.0776305236480668,-4.1717944260377555,4.942429454572278,3,2,-4,5,0.1676229870038636,0.08119197102928397,0.175877323847719,0.06788645240837288,5.3,3,27,4
2.956130386819978,2.042986429884202,-4.089860120875318,4.910114506890798,3,2,-4,5,0.05202851058462725,0.04545109474761071,0.0914506009841264,0.0923086537430942,5.3,3,27,5
2.889639991886745,2.0699954804568828,-4.1040738396670005,4.924734296733846,3,2,-4,5,0.12256118419314307,0.0727955262216225,0.10839893020778972,0.08140637390544404,5.5,3,28,1
3.0004066462880954,2.043479251012303,-4.094944001849199,4.902072806912469,3,2,-4,5,0.00320513745973638,0.04422756279974534,0.09532405068407926,0.09857788270865404,5.5,3,28,2
2.9901465891860797,2.0446911632925207,-4.085438462509887,4.87560464069453,3,2,-4,5,0.01407081721917169,0.0454613960059775,0.08609910552953226,0.12502709118183908,5.5,3,28,3
2.979175456286189,2.0467269280536913,-4.078356733702616,4.903564605189262,3,2,-4,5,0.02493404002836064,0.04751155827078413,0.07914156691279454,0.09741640915245496,5.5,3,28,4
2.9081853237876527,2.085808757105425,-4.088078183011597,4.845981437707752,3,2,-4,5,0.10163240625680184,0.08744922337287037,0.0920166026016636,0.15649940413891952,5.5,3,28,5
2.9744953158546172,2.040693929570222,-4.076895651497348,4.897085327665253,3,2,-4,5,0.03203115862511967,0.04211889558329684,0.07786146475976727,0.10427115888893208,5.7,3,29,1
2.987008385722839,2.0392703206361573,-4.058023757210801,4.906546560523081,3,2,-4,5,0.01735884074007232,0.04039222275017255,0.05905107592132884,0.09449347407499956,5.7,3,29,2
2.946665565228819,2.050450100939831,-4.094630877207958,4.898548250356676,3,2,-4,5,0.06282240959668538,0.05251955336400844,0.09663731466524136,0.1038537539249676,5.7,3,29,3
2.898703017546035,2.0922625256333824,-4.130409083212698,4.869249926942423,3,2,-4,5,0.11302692295386356,0.09425674181728702,0.13334226218994566,0.13409522945961583,5.7,3,29,4
2.8948201572105337,2.060842620522046,-4.082110585923275,4.9157324681366115,3,2,-4,5,0.11650652355658568,0.06371913670332267,0.08687469250051114,0.08937322828783734,5.7,3,29,5
2.956971808225505,2.0618963083255943,-4.105455692187806,4.893164737327751,3,2,-4,5,0.05171269450007496,0.0633478643015661,0.10713925026588726,0.10896212935966232,5.9,3,30,1
2.8510623806493536,2.0976145636715757,-4.093897542008061,4.852542099291094,3,2,-4,5,0.16066052187087357,0.10011123380239292,0.09968303805691194,0.1510378022387829,5.9,3,30,2
2.9934104786811533,2.0416495718179335,-4.063754838948161,4.909947140383686,3,2,-4,5,0.01026541566873059,0.04283417346403062,0.06433389461220247,0.09073002435680971,5.9,3,30,3
-1.3073661838593915,6.321929029699175,-8.077365143334667,4.007198906648928,3,2,-4,5,8.62150799868587,8.675825089760272,8.341721303847816,1.7464882717369892,5.9,3,30,4
2.7874003848864604,2.080640621584193,-4.13504458923591,4.916089730970965,3,2,-4,5,0.2276024847300992,0.08563863945869044,0.14160637279356666,0.0917780011234439,5.9,3,30,5
2.8313802133432677,2.104940492716731,-4.110542049315147,4.8883702356213785,3,2,-4,5,0.18302119331474567,0.10826581782036024,0.11691662269047726,0.11743343399738251,6.1,3,31,1
2.995795864334347,2.032530530085257,-4.063991899178047,4.894158914580547,3,2,-4,5,0.00773225051772629,0.03361328079722715,0.06453847222415035,0.10681050170871884,6.1,3,31,2
2.9477277395714787,2.03586953873643,-4.073053918123998,4.901172706810753,3,2,-4,5,0.06148600402900443,0.03832595934778611,0.07575861798583462,0.10134178208551868,6.1,3,31,3
2.990763502027323,2.0521729903456527,-4.07424851799835,4.894048790781329,3,2,-4,5,0.01281391883571351,0.05304111866550061,0.0748019118197364,0.10667919310110265,6.1,3,31,4
2.800168456822648,2.1136988541142987,-4.148698324957032,4.8770933604530695,3,2,-4,5,0.21339197220888864,0.11687725586844327,0.1538154912886159,0.12897493746554495,6.1,3,31,5
2.98519406333855,2.0702416086397233,-4.103902627310984,4.885959399491579,3,2,-4,5,0.02103312785301472,0.07092555992319788,0.10459835753057144,0.11511069331567926,6.3,3,32,1
2.99329807814377,2.042020898802766,-4.064384182665813,4.901041576120734,3,2,-4,5,0.01113380812083052,0.04322950621134881,0.06505906425952668,0.09977715100402534,6.3,3,32,2
2.9905766988494897,2.042913621678681,-4.093519422658151,4.888391844664691,3,2,-4,5,0.0131996296408819,0.04378491188608916,0.09402831267861857,0.1123291034453624,6.3,3,32,3
2.9398226863954355,2.0475091150135576,-4.0997411758880276,4.895538585159783,3,2,-4,5,0.07056985481634742,0.04991670740822313,0.10225127182931196,0.10746177090445252,6.3,3,32,4
2.9964076560576105,2.0213217636168164,-4.077811743114367,4.9073355524099895,3,2,-4,5,0.00787069758741425,0.0226704848919752,0.07828093626412272,0.0934414441465053,6.3,3,32,5
2.9747353607104863,2.066039686287988,-4.11935586729532,4.885964533286388,3,2,-4,5,0.03140693352215257,0.06682493227815538,0.1200302261710568,0.11537353692783175,6.5,3,33,1
2.9721966219799767,2.0602067170295535,-4.085254903829022,4.876325694939662,3,2,-4,5,0.03417553445837953,0.06135009193720422,0.08624636656543967,0.12508984722624164,6.5,3,33,2
2.999548897156375,2.041187320489983,-4.093566273070747,4.899105013565565,3,2,-4,5,0.00212597726760436,0.0418525193116255,0.09395099537657071,0.1014873595592773,6.5,3,33,3
2.894487828411881,2.0933216096607987,-4.127530153766058,4.900661206283885,3,2,-4,5,0.11667808841908606,0.09509079873027272,0.1308439975627616,0.10346543087918414,6.5,3,33,4
2.987172357210037,2.0145800452863853,-4.0715502415013045,4.917892290567561,3,2,-4,5,0.01763706708995274,0.01646544710853897,0.07233496831023083,0.08329917071005442,6.5,3,33,5
2.9716356041027407,1.8758985379557007,-3.552796269392404,4.920610990420091,3,2,-4,5,0.26819635985344,0.15323025978670732,0.4635107128799923,0.14465306741941397,6.7,3,34,1
2.995862948342559,2.0381976063872393,-4.089581733849375,4.912378465415285,3,2,-4,5,0.00887323089581138,0.03896534963627489,0.08996156163583044,0.08842505201206398,6.7,3,34,2
3.0000683346774673,2.0286345529940175,-4.09455232943796,4.901937434933059,3,2,-4,5,0.00106085353712834,0.02981152731611487,0.09482490420257476,0.09845716711812114,6.7,3,34,3
2.9661795234954664,2.042389047117246,-4.072993172357964,4.944089061528496,3,2,-4,5,0.04092464895649017,0.04381207933055308,0.07450997556259589,0.05899676569378829,6.7,3,34,4
2.986629335679371,2.0292262043058784,-4.083821282798905,4.879621622576975,3,2,-4,5,0.01740846498236881,0.03065699634976734,0.08439080891720624,0.1211509603291168,6.7,3,34,5
2.926051035537774,2.0778332133161124,-4.123562649099958,4.860452574538933,3,2,-4,5,0.08193270899780825,0.0790916997716229,0.1256565447781952,0.1416724611701349,6.9,3,35,1
2.9950846534332545,2.0360500173918714,-4.079252074507128,4.905804488341246,3,2,-4,5,0.00841477803958819,0.03705842835527648,0.07966842793856528,0.09497657544835542,6.9,3,35,2
2.70247251872471,2.0740685402951367,-4.067673738473073,4.9218834812317125,3,2,-4,5,0.31222585793017926,0.08114032001198877,0.08295866139105572,0.08886863006307513,6.9,3,35,3
2.931640580510093,2.034908404303246,-4.026907466723717,4.920695747737316,3,2,-4,5,0.07893278307527249,0.03813697000066616,0.03598364715326087,0.08375918990190541,6.9,3,35,4
2.8239433411070003,2.076128500531639,-4.131328676612351,4.900996899334029,3,2,-4,5,0.18766766170191815,0.07958899332526656,0.13628484626474263,0.10486000913537344,6.9,3,35,5
2.890700434892884,2.039807934639836,-4.099129092467515,4.965902616585675,3,2,-4,5,0.1201565773168737,0.04388537499781683,0.1032087205636851,0.04683530126751226,7.1,3,36,1
2.976411623841416,2.030544998620522,-4.092496911001921,4.938651012836512,3,2,-4,5,0.02876536958682003,0.03202795121209887,0.09329129430131064,0.06342302203257803,7.1,3,36,2
2.9972937746372956,2.0367800194577583,-4.07659124872699,4.920005016785099,3,2,-4,5,0.00644121284266053,0.0374591834933686,0.07714107360340393,0.08075142239733532,7.1,3,36,3
2.98629260483896,2.045134973784802,-4.078171598113704,4.925162905791003,3,2,-4,5,0.02126877027623503,0.04633071006077184,0.07879123546706199,0.07658585490116561,7.1,3,36,4
2.8543357859618896,2.068630320337543,-4.114286917748526,4.9291730644858855,3,2,-4,5,0.1579132095514758,0.07234394957064348,0.11961015102959847,0.07926427757585862,7.1,3,36,5
2.7889455192758583,2.0921380464760113,-4.072187255710524,4.886299225849869,3,2,-4,5,0.2253430650691836,0.0963499563403266,0.0834533503236462,0.1205476734489656,7.3,3,37,1
2.847886815864364,2.047386601252594,-4.088517699068026,4.958546317723881,3,2,-4,5,0.16242490241595198,0.05188366945829426,0.09392030123379932,0.05157939752091475,7.3,3,37,2
2.9963655471396757,2.029829221940129,-4.074486159667954,4.89446678554463,3,2,-4,5,0.00669268856449502,0.03082679225975267,0.07504174216798226,0.10611634372603304,7.3,3,37,3
2.9718037033676294,2.0271182734147013,-4.0765646344227084,4.927256097680183,3,2,-4,5,0.03513969846223103,0.02875543865816085,0.07797897420375806,0.07480587064753456,7.3,3,37,4
2.9986237081686298,2.035578746216681,-4.095760019620548,4.895435594848035,3,2,-4,5,0.00480850206240061,0.03627257253117873,0.09609890255942766,0.10509139061290255,7.3,3,37,5
3.0000721732405924,2.0238673026313787,-4.078641555740625,4.902441662936163,3,2,-4,5,7.918985357423565e-4,0.02494499634461415,0.07898783442569104,0.09799761752897676,7.5,3,38,1
2.9981728916462376,2.0436063916254144,-4.0678634009036045,4.8808487097752,3,2,-4,5,0.00473887948432603,0.04437725547746994,0.0683819700257175,0.11961229886860548,7.5,3,38,2
2.934085773704433,2.056213589400003,-4.065763980533029,4.9086019864040535,3,2,-4,5,0.0740508927961933,0.05775824387606207,0.06950130035352775,0.09534426478922754,7.5,3,38,3
2.9916951863522137,2.050592601995436,-4.0824189957996255,4.891678822643489,3,2,-4,5,0.01275385606467047,0.05115278044794815,0.08307183733026773,0.10908466635637704,7.5,3,38,4
2.960012088277056,2.053506499127471,-4.063754237220832,4.88403556387301,3,2,-4,5,0.04822694525096919,0.05474822705545235,0.06664517288257284,0.11816844511302044,7.5,3,38,5
2.88904717635816,2.0585741151172687,-4.093350733020395,4.91145051896999,3,2,-4,5,0.12244651663932175,0.06177993133880484,0.09779012436011618,0.09362318160858386,7.7,3,39,1
2.99907768838427,2.0310731865036695,-4.075031469148248,4.922374304586207,3,2,-4,5,0.00312926556101181,0.03213197875250898,0.07540644907508952,0.07821471130133355,7.7,3,39,2
2.9988080295554496,2.044483947457676,-4.082699677849348,4.8900396769902255,3,2,-4,5,0.0043617191472892,0.04515067871620833,0.0830403069359974,0.11038579947158368,7.7,3,39,3
2.8566732554300707,2.111788139624624,-4.109092663909928,4.851945036107736,3,2,-4,5,0.15688889807076423,0.11443212309824256,0.11397743777499578,0.15217675828346225,7.7,3,39,4
2.9734669222521166,2.0272265244007253,-4.040441355590875,4.945213570679088,3,2,-4,5,0.03470628555619398,0.029391005078661,0.04315200951665836,0.05767235859398321,7.7,3,39,5
2.965838727290911,2.057163489942166,-4.113924603973836,4.857550167888792,3,2,-4,5,0.04075604459612927,0.05832713007367698,0.11496541606330314,0.1435090646477602,7.9,3,40,1
2.8937337982039972,2.0509382095897033,-4.079311672534987,4.970317497018285,3,2,-4,5,0.11721593021542244,0.05405406507379668,0.0843457863900998,0.04262866345737628,7.9,3,40,2
2.6606826639320973,2.120410776670817,-4.046088869265724,4.856266283796946,3,2,-4,5,0.36204584931682665,0.12772708789788292,0.07601560715802977,0.1532495537008782,7.9,3,40,3
2.9941303493788585,2.0511219847184834,-4.08742261588099,4.888551334309074,3,2,-4,5,0.00993584490857971,0.05201331590795183,0.08812679352884227,0.11209175452350528,7.9,3,40,4
2.9360627481982404,2.0606254244260693,-4.090701251066023,4.865878104496091,3,2,-4,5,0.07447507619693103,0.06262055543037158,0.09354080107802146,0.1366361739750991,7.9,3,40,5
2.960690161789894,2.053547213027776,-4.067807236340202,4.916494331233543,3,2,-4,5,0.0490985985765628,0.05525062252697045,0.0699632228812294,0.0862607769565297,8.1,3,41,1
2.947914551790628,2.0579486636380375,-4.075168964209226,4.925151400173589,3,2,-4,5,0.05932000389789561,0.05950730783088905,0.07713556302643844,0.07794987701015434,8.1,3,41,2
2.959466257049113,2.0692966832663084,-4.0836613686506285,4.850074015397723,3,2,-4,5,0.04879321148405792,0.07046623458873195,0.08549425896601795,0.15156692739844846,8.1,3,41,3
2.6864944582805173,2.142696033259987,-4.133788182152787,4.847748373617546,3,2,-4,5,0.33169675297806994,0.14741730967936292,0.1438031323253433,0.15851181740556874,8.1,3,41,4
-2.289982751779779,7.474095901012199,-9.13145122632124,3.9097469041669473,3,2,-4,5,10.497340977170872,10.952344715299915,10.568267514802042,1.8296623998818888,8.1,3,41,5
2.984643064364853,2.039584780535296,-4.082907343082785,4.9065131841733045,3,2,-4,5,0.02041934765617512,0.04068843256683016,0.08348546718787787,0.09450079238080825,8.3,3,42,1
2.9991641817056243,2.0547034215735436,-4.0873815502930935,4.899442918392699,3,2,-4,5,0.00400712815461657,0.055219819854499,0.08779078044637563,0.10100662623386336,8.3,3,42,2
2.972784306862411,2.0354815020950223,-4.079949577512942,4.929836772416642,3,2,-4,5,0.03425186623521599,0.0370026325820488,0.08127478060251017,0.07213781912628218,8.3,3,42,3
2.875398286846866,2.105011956862022,-4.155592504969382,4.856869095351699,3,2,-4,5,0.13871899236349536,0.10742882161764404,0.15951581697801578,0.14771449421046576,8.3,3,42,4
2.775803924330144,2.103639309543425,-4.08127879092229,4.922816407425881,3,2,-4,5,0.23751059248123035,0.1073033801798354,0.09090646283480364,0.08501260056615367,8.3,3,42,5
2.967750223312942,2.055247693798879,-4.064155270958522,4.890489549742039,3,2,-4,5,0.03940810864042147,0.05643326820245877,0.06589529088265522,0.11117661541483284,8.5,3,43,1
2.9743541110987137,2.044608276572457,-4.096641481066267,4.909931024351192,3,2,-4,5,0.03077704113600757,0.04569434564241637,0.0975575472529873,0.0916293885826523,8.5,3,43,2
2.9896610739203253,2.043194787217674,-4.064876540513499,4.933764998709491,3,2,-4,5,0.0166127360272469,0.04400276368151234,0.06567085333502254,0.06788762615049239,8.5,3,43,3
2.887149980483404,2.0695165867484002,-4.1024291377125595,4.8741325863024265,3,2,-4,5,0.12423221005335731,0.07220757700418248,0.10716420882407236,0.1295186578742432,8.5,3,43,4
2.994028318083359,2.03751226065215,-4.069730433980674,4.894978049751887,3,2,-4,5,0.01064367404505954,0.03876147048720262,0.07020411404778629,0.10580970356001164,8.5,3,43,5
2.989632235257806,2.0357102766010735,-4.072550388859555,4.911882228283445,3,2,-4,5,0.01365404692591037,0.03670038009074419,0.0730796401654952,0.0888249609820381,8.7,3,44,1
2.8509692636504917,2.016062072303076,-4.066036418216759,5.044657925814242,3,2,-4,5,0.16037809055917265,0.02601433879972514,0.07362907181056047,0.05374619895804344,8.7,3,44,2
2.971624839054683,2.053569717298716,-4.098339649522093,4.889507369721822,3,2,-4,5,0.0347353193060656,0.0547825223836831,0.09919819396059218,0.11186453806308227,8.7,3,44,3
2.6593591077393453,2.098094709452805,-4.071343653774236,4.9412293973240695,3,2,-4,5,0.35744619320214877,0.1045754955757228,0.0889897271957869,0.07347453724238762,8.7,3,44,4
2.898476199648922,2.052245330726507,-4.065454498414462,4.91435103904045,3,2,-4,5,0.11225203247026794,0.05500270092291532,0.07184343802353994,0.09143116776067156,8.7,3,44,5
2.985179560640548,2.0598277014351707,-4.0869703594023115,4.900271405694249,3,2,-4,5,0.01972848276413569,0.06055916644137928,0.08766377596000025,0.10078276777475129,8.9,3,45,1
2.9641283538443273,2.0530592012546665,-4.078553994096531,4.888897461950809,3,2,-4,5,0.04348065505415015,0.05436163215745046,0.08026200797398238,0.11291797650916983,8.9,3,45,2
2.930794648146715,2.027128659961124,-4.080083109332654,4.947024836513136,3,2,-4,5,0.07939483174199115,0.03126869154767567,0.08367383544975929,0.05925867745245635,8.9,3,45,3
2.9504242578238475,2.0379092481190506,-4.088069820631555,4.984946164070217,3,2,-4,5,0.05852457990353401,0.04002637018931432,0.09023139623375424,0.02772773171479463,8.9,3,45,4
2.9671936794341307,2.0529580302504016,-4.084520232759027,4.921987783602774,3,2,-4,5,0.04037476762770779,0.05427507869028804,0.08583247803783953,0.0807543613535549,8.9,3,45,5
2.887770870041009,2.061370050976538,-4.091713760811189,4.892153337673973,3,2,-4,5,0.1231784921919198,0.06453461444424728,0.09622699275595172,0.11206151027513488,9.1,3,46,1
2.9231878052718354,2.024305194556481,-4.037118520972061,4.927779093257673,3,2,-4,5,0.08778355072203668,0.02973972999622996,0.04451508512016091,0.07758756696623892,9.1,3,46,2
3.000698810824204,2.04924706770769,-4.085405708248526,4.907201149368257,3,2,-4,5,0.00319979150064575,0.05008849763915882,0.08583005615727479,0.09348709724923844,9.1,3,46,3
2.9590715245913946,2.032662123103424,-4.069835128346821,4.93293065403996,3,2,-4,5,0.05016086654877634,0.03485867813222752,0.07218085337158586,0.07115992866697461,9.1,3,46,4
2.982558785953115,2.033681098944545,-4.099823321550484,4.909688076266421,3,2,-4,5,0.0226934056371102,0.03471421694283973,0.1004481552162729,0.09167411135664368,9.1,3,46,5
2.97280580016492,1.9976216768367188,-3.733992924473192,4.798614874777174,3,2,-4,5,0.23358773177488243,0.0789946152125497,0.2880414887366561,0.22489036394157824,9.3,3,47,1
