alpha_rmse,beta1_rmse,beta2_rmse,psi_rmse
-0.424205242971204,-0.02883376917496072,-0.029002238719344042,-0.03425001603819089
4.118497011625577,0.6131937945706145,0.5981885428449878,-1.023298878344506
1.4566354359378277,-0.21905548902082983,0.31231696996068026,1.9532540356634356
4.509352898101245,0.8182530907693794,1.3938214124960036,-0.07364877144483684
1.5747148757133578,-0.08813878242201001,0.3498868170276894,-0.10671376383218467
