index_value,offset
4,17.086875050993942
7,16.99755507383411
10,17.733617172084
25,19.617384932739334
30,30.34578224685508
56,16.007326879611703
64,20.92144557723941
95,78.84488224577555
100,19.3098372530354
102,126.08592136386255
118,24.536906602799558
119,23.908798724712806
126,18.67624063293835
132,13.505853270734798
140,23.183589232896498
141,11.872319085706502
